x,y,vx,vy,paddle_user.y
1091,531,3,-3,388
1094,528,3,-3,388
1097,525,3,-3,388
1100,522,3,-3,388
1103,519,3,-3,388
1106,516,3,-3,388
1109,513,3,-3,388
1112,510,3,-3,388
1115,507,3,-3,388
1118,504,3,-3,388
1121,501,3,-3,388
1124,498,3,-3,388
1127,495,3,-3,388
1130,492,3,-3,388
1133,489,3,-3,388
1136,486,3,-3,388
1139,483,3,-3,388
1142,480,3,-3,388
1145,477,3,-3,388
1148,474,3,-3,388
1151,471,3,-3,388
1154,468,3,-3,388
1157,465,3,-3,388
1160,462,3,-3,388
1160,462,-3,-3,388
1157,459,-3,-3,388
1154,456,-3,-3,388
1151,453,-3,-3,388
1148,450,-3,-3,388
1145,447,-3,-3,388
1142,444,-3,-3,388
1139,441,-3,-3,388
1136,438,-3,-3,388
1133,435,-3,-3,388
1130,432,-3,-3,388
1127,429,-3,-3,388
1124,426,-3,-3,388
1121,423,-3,-3,388
1118,420,-3,-3,388
1115,417,-3,-3,388
1112,414,-3,-3,388
1109,411,-3,-3,388
1106,408,-3,-3,388
1103,405,-3,-3,388
1100,402,-3,-3,388
1097,399,-3,-3,388
1094,396,-3,-3,388
1091,393,-3,-3,388
1088,390,-3,-3,388
1085,387,-3,-3,388
1082,384,-3,-3,388
1079,381,-3,-3,388
1076,378,-3,-3,388
1073,375,-3,-3,388
1070,372,-3,-3,388
1067,369,-3,-3,388
1064,366,-3,-3,388
1061,363,-3,-3,388
1058,360,-3,-3,388
1055,357,-3,-3,388
1052,354,-3,-3,388
1049,351,-3,-3,388
1046,348,-3,-3,388
1043,345,-3,-3,388
1040,342,-3,-3,388
1037,339,-3,-3,388
1034,336,-3,-3,388
1031,333,-3,-3,388
1028,330,-3,-3,388
1025,327,-3,-3,388
1022,324,-3,-3,388
1019,321,-3,-3,388
1016,318,-3,-3,388
1013,315,-3,-3,388
1010,312,-3,-3,388
1007,309,-3,-3,388
1004,306,-3,-3,388
1001,303,-3,-3,388
998,300,-3,-3,388
995,297,-3,-3,388
992,294,-3,-3,388
989,291,-3,-3,388
986,288,-3,-3,388
983,285,-3,-3,388
980,282,-3,-3,388
977,279,-3,-3,388
974,276,-3,-3,388
971,273,-3,-3,388
968,270,-3,-3,388
965,267,-3,-3,388
962,264,-3,-3,388
959,261,-3,-3,388
956,258,-3,-3,388
953,255,-3,-3,388
950,252,-3,-3,388
947,249,-3,-3,388
944,246,-3,-3,388
941,243,-3,-3,388
938,240,-3,-3,388
935,237,-3,-3,388
932,234,-3,-3,388
929,231,-3,-3,388
926,228,-3,-3,388
923,225,-3,-3,388
920,222,-3,-3,388
917,219,-3,-3,388
914,216,-3,-3,388
911,213,-3,-3,388
908,210,-3,-3,388
905,207,-3,-3,388
902,204,-3,-3,388
899,201,-3,-3,388
896,198,-3,-3,388
893,195,-3,-3,388
890,192,-3,-3,388
887,189,-3,-3,388
884,186,-3,-3,388
881,183,-3,-3,388
878,180,-3,-3,388
875,177,-3,-3,388
872,174,-3,-3,388
869,171,-3,-3,388
866,168,-3,-3,388
863,165,-3,-3,388
860,162,-3,-3,388
857,159,-3,-3,388
854,156,-3,-3,388
851,153,-3,-3,388
848,150,-3,-3,388
845,147,-3,-3,388
842,144,-3,-3,388
839,141,-3,-3,388
836,138,-3,-3,388
833,135,-3,-3,388
830,132,-3,-3,388
827,129,-3,-3,388
824,126,-3,-3,388
821,123,-3,-3,388
818,120,-3,-3,388
815,117,-3,-3,388
812,114,-3,-3,388
809,111,-3,-3,388
806,108,-3,-3,388
803,105,-3,-3,388
800,102,-3,-3,388
797,99,-3,-3,388
794,96,-3,-3,388
791,93,-3,-3,388
788,90,-3,-3,388
785,87,-3,-3,388
782,84,-3,-3,388
779,81,-3,-3,388
776,78,-3,-3,388
773,75,-3,-3,388
770,72,-3,-3,388
767,69,-3,-3,388
764,66,-3,-3,388
761,63,-3,-3,388
758,60,-3,-3,388
755,57,-3,-3,388
752,54,-3,-3,388
749,51,-3,-3,388
746,48,-3,-3,388
743,45,-3,-3,388
740,42,-3,-3,388
740,42,-3,3,388
737,45,-3,3,388
734,48,-3,3,388
731,51,-3,3,388
728,54,-3,3,388
725,57,-3,3,388
722,60,-3,3,388
719,63,-3,3,388
716,66,-3,3,388
713,69,-3,3,388
710,72,-3,3,388
707,75,-3,3,388
704,78,-3,3,388
701,81,-3,3,388
698,84,-3,3,388
695,87,-3,3,388
692,90,-3,3,388
689,93,-3,3,388
686,96,-3,3,388
683,99,-3,3,388
680,102,-3,3,388
677,105,-3,3,388
674,108,-3,3,388
671,111,-3,3,388
668,114,-3,3,388
665,117,-3,3,388
662,120,-3,3,388
659,123,-3,3,388
656,126,-3,3,388
653,129,-3,3,388
650,132,-3,3,388
647,135,-3,3,388
644,138,-3,3,388
641,141,-3,3,388
638,144,-3,3,388
635,147,-3,3,388
632,150,-3,3,388
629,153,-3,3,388
626,156,-3,3,388
623,159,-3,3,388
620,162,-3,3,388
617,165,-3,3,388
614,168,-3,3,388
611,171,-3,3,388
608,174,-3,3,388
605,177,-3,3,388
602,180,-3,3,388
599,183,-3,3,388
596,186,-3,3,388
593,189,-3,3,388
590,192,-3,3,388
587,195,-3,3,388
584,198,-3,3,388
581,201,-3,3,388
578,204,-3,3,388
575,207,-3,3,388
572,210,-3,3,388
569,213,-3,3,388
566,216,-3,3,388
563,219,-3,3,388
560,222,-3,3,388
557,225,-3,3,388
554,228,-3,3,388
551,231,-3,3,388
548,234,-3,3,388
545,237,-3,3,388
542,240,-3,3,388
539,243,-3,3,388
536,246,-3,3,388
533,249,-3,3,388
530,252,-3,3,388
527,255,-3,3,388
524,258,-3,3,388
521,261,-3,3,388
518,264,-3,3,388
515,267,-3,3,388
512,270,-3,3,388
509,273,-3,3,388
506,276,-3,3,388
503,279,-3,3,388
500,282,-3,3,388
497,285,-3,3,388
494,288,-3,3,388
491,291,-3,3,388
488,294,-3,3,388
485,297,-3,3,388
482,300,-3,3,388
479,303,-3,3,388
476,306,-3,3,388
473,309,-3,3,388
470,312,-3,3,388
467,315,-3,3,388
464,318,-3,3,388
461,321,-3,3,388
458,324,-3,3,388
455,327,-3,3,388
452,330,-3,3,388
449,333,-3,3,388
446,336,-3,3,388
443,339,-3,3,388
440,342,-3,3,388
437,345,-3,3,388
434,348,-3,3,388
431,351,-3,3,388
428,354,-3,3,388
425,357,-3,3,388
422,360,-3,3,388
419,363,-3,3,388
416,366,-3,3,388
413,369,-3,3,388
410,372,-3,3,388
407,375,-3,3,388
404,378,-3,3,388
401,381,-3,3,388
398,384,-3,3,388
395,387,-3,3,388
392,390,-3,3,388
389,393,-3,3,388
386,396,-3,3,388
383,399,-3,3,388
380,402,-3,3,388
377,405,-3,3,388
374,408,-3,3,388
371,411,-3,3,388
368,414,-3,3,388
365,417,-3,3,388
362,420,-3,3,388
359,423,-3,3,388
356,426,-3,3,388
353,429,-3,3,388
350,432,-3,3,388
347,435,-3,3,388
344,438,-3,3,388
341,441,-3,3,388
338,444,-3,3,388
335,447,-3,3,388
332,450,-3,3,388
329,453,-3,3,388
326,456,-3,3,388
323,459,-3,3,388
320,462,-3,3,388
317,465,-3,3,388
314,468,-3,3,388
311,471,-3,3,388
308,474,-3,3,388
305,477,-3,3,388
302,480,-3,3,388
299,483,-3,3,388
296,486,-3,3,388
293,489,-3,3,388
290,492,-3,3,388
287,495,-3,3,388
284,498,-3,3,388
281,501,-3,3,388
278,504,-3,3,388
275,507,-3,3,388
272,510,-3,3,388
269,513,-3,3,388
266,516,-3,3,388
263,519,-3,3,388
260,522,-3,3,388
257,525,-3,3,388
254,528,-3,3,388
251,531,-3,3,388
248,534,-3,3,388
245,537,-3,3,388
242,540,-3,3,388
239,543,-3,3,388
236,546,-3,3,388
233,549,-3,3,388
230,552,-3,3,388
227,555,-3,3,388
224,558,-3,3,388
224,558,-3,-3,388
221,555,-3,-3,388
218,552,-3,-3,388
215,549,-3,-3,388
212,546,-3,-3,388
209,543,-3,-3,388
206,540,-3,-3,388
203,537,-3,-3,388
200,534,-3,-3,388
197,531,-3,-3,388
194,528,-3,-3,388
191,525,-3,-3,388
188,522,-3,-3,388
185,519,-3,-3,388
182,516,-3,-3,388
179,513,-3,-3,388
176,510,-3,-3,388
173,507,-3,-3,388
170,504,-3,-3,388
167,501,-3,-3,388
164,498,-3,-3,388
161,495,-3,-3,388
158,492,-3,-3,388
155,489,-3,-3,388
152,486,-3,-3,388
149,483,-3,-3,388
146,480,-3,-3,388
143,477,-3,-3,388
140,474,-3,-3,388
137,471,-3,-3,388
134,468,-3,-3,388
131,465,-3,-3,388
128,462,-3,-3,388
125,459,-3,-3,388
122,456,-3,-3,388
119,453,-3,-3,388
116,450,-3,-3,388
113,447,-3,-3,388
110,444,-3,-3,388
107,441,-3,-3,388
104,438,-3,-3,388
101,435,-3,-3,388
98,432,-3,-3,388
95,429,-3,-3,388
92,426,-3,-3,388
89,423,-3,-3,388
86,420,-3,-3,388
83,417,-3,-3,388
80,414,-3,-3,388
77,411,-3,-3,388
74,408,-3,-3,388
71,405,-3,-3,388
68,402,-3,-3,388
65,399,-3,-3,388
62,396,-3,-3,388
59,393,-3,-3,388
56,390,-3,-3,388
53,387,-3,-3,388
50,384,-3,-3,388
47,381,-3,-3,388
44,378,-3,-3,388
41,375,-3,-3,388
41,375,3,-3,388
44,372,3,-3,388
47,369,3,-3,388
50,366,3,-3,388
53,363,3,-3,388
56,360,3,-3,388
59,357,3,-3,388
62,354,3,-3,388
65,351,3,-3,388
68,348,3,-3,388
71,345,3,-3,388
74,342,3,-3,388
77,339,3,-3,388
80,336,3,-3,388
83,333,3,-3,388
86,330,3,-3,388
89,327,3,-3,388
92,324,3,-3,388
95,321,3,-3,388
98,318,3,-3,388
101,315,3,-3,388
104,312,3,-3,388
107,309,3,-3,388
110,306,3,-3,388
113,303,3,-3,388
116,300,3,-3,388
119,297,3,-3,388
122,294,3,-3,388
125,291,3,-3,388
128,288,3,-3,388
131,285,3,-3,388
134,282,3,-3,388
137,279,3,-3,388
140,276,3,-3,388
143,273,3,-3,388
146,270,3,-3,388
149,267,3,-3,388
152,264,3,-3,388
155,261,3,-3,388
158,258,3,-3,388
161,255,3,-3,388
164,252,3,-3,388
167,249,3,-3,388
170,246,3,-3,388
173,243,3,-3,388
176,240,3,-3,388
179,237,3,-3,388
182,234,3,-3,388
185,231,3,-3,388
188,228,3,-3,388
191,225,3,-3,388
194,222,3,-3,388
197,219,3,-3,388
200,216,3,-3,388
203,213,3,-3,388
206,210,3,-3,388
209,207,3,-3,388
212,204,3,-3,388
215,201,3,-3,388
218,198,3,-3,388
221,195,3,-3,388
224,192,3,-3,388
227,189,3,-3,388
230,186,3,-3,383
233,183,3,-3,377
236,180,3,-3,377
239,177,3,-3,369
242,174,3,-3,361
245,171,3,-3,355
248,168,3,-3,350
251,165,3,-3,350
254,162,3,-3,344
257,159,3,-3,339
260,156,3,-3,336
263,153,3,-3,336
266,150,3,-3,333
269,147,3,-3,330
272,144,3,-3,330
275,141,3,-3,327
278,138,3,-3,325
281,135,3,-3,323
284,132,3,-3,323
287,129,3,-3,321
290,126,3,-3,319
293,123,3,-3,317
296,120,3,-3,315
299,117,3,-3,315
302,114,3,-3,312
305,111,3,-3,309
308,108,3,-3,306
311,105,3,-3,306
314,102,3,-3,303
317,99,3,-3,300
320,96,3,-3,300
323,93,3,-3,296
326,90,3,-3,293
329,87,3,-3,290
332,84,3,-3,290
335,81,3,-3,285
338,78,3,-3,282
341,75,3,-3,278
344,72,3,-3,275
347,69,3,-3,275
350,66,3,-3,272
353,63,3,-3,269
356,60,3,-3,269
359,57,3,-3,267
362,54,3,-3,265
365,51,3,-3,263
368,48,3,-3,262
371,45,3,-3,262
374,42,3,-3,260
374,42,3,3,257
377,45,3,3,255
380,48,3,3,253
383,51,3,3,251
386,54,3,3,251
389,57,3,3,249
392,60,3,3,247
395,63,3,3,247
398,66,3,3,244
401,69,3,3,242
404,72,3,3,240
407,75,3,3,240
410,78,3,3,238
413,81,3,3,236
416,84,3,3,234
419,87,3,3,231
422,90,3,3,231
425,93,3,3,228
428,96,3,3,225
431,99,3,3,222
434,102,3,3,220
437,105,3,3,220
440,108,3,3,218
443,111,3,3,217
446,114,3,3,217
449,117,3,3,217
452,120,3,3,217
455,123,3,3,217
458,126,3,3,217
461,129,3,3,217
464,132,3,3,217
467,135,3,3,217
470,138,3,3,217
473,141,3,3,217
476,144,3,3,217
479,147,3,3,217
482,150,3,3,217
485,153,3,3,217
488,156,3,3,217
491,159,3,3,217
494,162,3,3,217
497,165,3,3,217
500,168,3,3,217
503,171,3,3,217
506,174,3,3,217
509,177,3,3,217
512,180,3,3,217
515,183,3,3,217
518,186,3,3,217
521,189,3,3,217
524,192,3,3,217
527,195,3,3,217
530,198,3,3,217
533,201,3,3,217
536,204,3,3,217
539,207,3,3,217
542,210,3,3,217
545,213,3,3,217
548,216,3,3,217
551,219,3,3,217
554,222,3,3,217
557,225,3,3,217
560,228,3,3,217
563,231,3,3,217
566,234,3,3,217
569,237,3,3,217
572,240,3,3,217
575,243,3,3,217
578,246,3,3,217
581,249,3,3,217
584,252,3,3,217
587,255,3,3,217
590,258,3,3,217
593,261,3,3,217
596,264,3,3,217
599,267,3,3,217
602,270,3,3,217
605,273,3,3,217
608,276,3,3,217
611,279,3,3,217
614,282,3,3,217
617,285,3,3,217
620,288,3,3,217
623,291,3,3,217
626,294,3,3,218
629,297,3,3,218
632,300,3,3,219
635,303,3,3,219
638,306,3,3,219
641,309,3,3,219
644,312,3,3,219
647,315,3,3,219
650,318,3,3,219
653,321,3,3,219
656,324,3,3,219
659,327,3,3,220
662,330,3,3,220
665,333,3,3,220
668,336,3,3,220
671,339,3,3,220
674,342,3,3,221
677,345,3,3,221
680,348,3,3,221
683,351,3,3,221
686,354,3,3,221
689,357,3,3,221
692,360,3,3,221
695,363,3,3,221
698,366,3,3,221
701,369,3,3,221
704,372,3,3,221
707,375,3,3,221
710,378,3,3,221
713,381,3,3,221
716,384,3,3,221
719,387,3,3,221
722,390,3,3,221
725,393,3,3,221
728,396,3,3,221
731,399,3,3,221
734,402,3,3,221
737,405,3,3,221
740,408,3,3,221
743,411,3,3,221
746,414,3,3,221
749,417,3,3,221
752,420,3,3,221
755,423,3,3,221
758,426,3,3,221
761,429,3,3,221
764,432,3,3,221
767,435,3,3,221
770,438,3,3,221
773,441,3,3,221
776,444,3,3,221
779,447,3,3,221
782,450,3,3,221
785,453,3,3,221
788,456,3,3,221
791,459,3,3,221
794,462,3,3,221
797,465,3,3,221
800,468,3,3,221
803,471,3,3,221
806,474,3,3,221
809,477,3,3,221
812,480,3,3,221
815,483,3,3,221
818,486,3,3,221
821,489,3,3,221
824,492,3,3,221
827,495,3,3,221
830,498,3,3,221
833,501,3,3,221
836,504,3,3,221
839,507,3,3,221
842,510,3,3,221
845,513,3,3,221
848,516,3,3,221
851,519,3,3,221
854,522,3,3,221
857,525,3,3,221
860,528,3,3,221
863,531,3,3,221
866,534,3,3,221
869,537,3,3,221
872,540,3,3,221
875,543,3,3,221
878,546,3,3,221
881,549,3,3,221
884,552,3,3,221
887,555,3,3,221
890,558,3,3,221
890,558,3,-3,221
893,555,3,-3,221
896,552,3,-3,221
899,549,3,-3,221
902,546,3,-3,221
905,543,3,-3,221
908,540,3,-3,221
911,537,3,-3,221
914,534,3,-3,221
917,531,3,-3,221
920,528,3,-3,221
923,525,3,-3,221
926,522,3,-3,221
929,519,3,-3,221
932,516,3,-3,221
935,513,3,-3,221
938,510,3,-3,221
941,507,3,-3,221
944,504,3,-3,221
947,501,3,-3,221
950,498,3,-3,221
953,495,3,-3,221
956,492,3,-3,221
959,489,3,-3,221
962,486,3,-3,221
965,483,3,-3,221
968,480,3,-3,221
971,477,3,-3,221
974,474,3,-3,221
977,471,3,-3,221
980,468,3,-3,221
983,465,3,-3,221
986,462,3,-3,221
989,459,3,-3,221
992,456,3,-3,221
995,453,3,-3,221
998,450,3,-3,221
1001,447,3,-3,221
1004,444,3,-3,221
1007,441,3,-3,221
1010,438,3,-3,221
1013,435,3,-3,221
1016,432,3,-3,221
1019,429,3,-3,221
1022,426,3,-3,221
1025,423,3,-3,221
1028,420,3,-3,221
1031,417,3,-3,221
1034,414,3,-3,221
1037,411,3,-3,221
1040,408,3,-3,221
1043,405,3,-3,221
1046,402,3,-3,221
1049,399,3,-3,221
1052,396,3,-3,221
1055,393,3,-3,221
1058,390,3,-3,221
1061,387,3,-3,221
1064,384,3,-3,221
1067,381,3,-3,221
1070,378,3,-3,221
1073,375,3,-3,221
1076,372,3,-3,221
1079,369,3,-3,221
1082,366,3,-3,221
1085,363,3,-3,221
1088,360,3,-3,221
1091,357,3,-3,221
1094,354,3,-3,221
1097,351,3,-3,221
1100,348,3,-3,221
1103,345,3,-3,221
1106,342,3,-3,221
1109,339,3,-3,221
1112,336,3,-3,221
1115,333,3,-3,221
1118,330,3,-3,221
1121,327,3,-3,221
1124,324,3,-3,221
1127,321,3,-3,221
1130,318,3,-3,221
1133,315,3,-3,221
1136,312,3,-3,221
1139,309,3,-3,221
1142,306,3,-3,221
1145,303,3,-3,221
1148,300,3,-3,221
1151,297,3,-3,221
1154,294,3,-3,221
1157,291,3,-3,221
1160,288,3,-3,221
1160,288,-3,-3,221
1157,285,-3,-3,221
1154,282,-3,-3,221
1151,279,-3,-3,221
1148,276,-3,-3,221
1145,273,-3,-3,221
1142,270,-3,-3,221
1139,267,-3,-3,221
1136,264,-3,-3,221
1133,261,-3,-3,221
1130,258,-3,-3,221
1127,255,-3,-3,221
1124,252,-3,-3,221
1121,249,-3,-3,221
1118,246,-3,-3,221
1115,243,-3,-3,221
1112,240,-3,-3,221
1109,237,-3,-3,221
1106,234,-3,-3,221
1103,231,-3,-3,221
1100,228,-3,-3,221
1097,225,-3,-3,221
1094,222,-3,-3,221
1091,219,-3,-3,221
1088,216,-3,-3,221
1085,213,-3,-3,221
1082,210,-3,-3,221
1079,207,-3,-3,221
1076,204,-3,-3,221
1073,201,-3,-3,221
1070,198,-3,-3,221
1067,195,-3,-3,221
1064,192,-3,-3,221
1061,189,-3,-3,221
1058,186,-3,-3,221
1055,183,-3,-3,221
1052,180,-3,-3,221
1049,177,-3,-3,221
1046,174,-3,-3,221
1043,171,-3,-3,221
1040,168,-3,-3,221
1037,165,-3,-3,221
1034,162,-3,-3,221
1031,159,-3,-3,221
1028,156,-3,-3,221
1025,153,-3,-3,221
1022,150,-3,-3,221
1019,147,-3,-3,221
1016,144,-3,-3,221
1013,141,-3,-3,221
1010,138,-3,-3,221
1007,135,-3,-3,221
1004,132,-3,-3,221
1001,129,-3,-3,221
998,126,-3,-3,221
995,123,-3,-3,221
992,120,-3,-3,221
989,117,-3,-3,221
986,114,-3,-3,221
983,111,-3,-3,221
980,108,-3,-3,221
977,105,-3,-3,221
974,102,-3,-3,221
971,99,-3,-3,221
968,96,-3,-3,221
965,93,-3,-3,221
962,90,-3,-3,221
959,87,-3,-3,221
956,84,-3,-3,221
953,81,-3,-3,221
950,78,-3,-3,221
947,75,-3,-3,221
944,72,-3,-3,221
941,69,-3,-3,221
938,66,-3,-3,221
935,63,-3,-3,221
932,60,-3,-3,221
929,57,-3,-3,221
926,54,-3,-3,221
923,51,-3,-3,221
920,48,-3,-3,221
917,45,-3,-3,221
914,42,-3,-3,221
914,42,-3,3,221
911,45,-3,3,221
908,48,-3,3,221
905,51,-3,3,221
902,54,-3,3,221
899,57,-3,3,221
896,60,-3,3,221
893,63,-3,3,221
890,66,-3,3,221
887,69,-3,3,221
884,72,-3,3,221
881,75,-3,3,221
878,78,-3,3,221
875,81,-3,3,221
872,84,-3,3,221
869,87,-3,3,221
866,90,-3,3,221
863,93,-3,3,221
860,96,-3,3,221
857,99,-3,3,221
854,102,-3,3,221
851,105,-3,3,221
848,108,-3,3,221
845,111,-3,3,221
842,114,-3,3,221
839,117,-3,3,221
836,120,-3,3,221
833,123,-3,3,221
830,126,-3,3,221
827,129,-3,3,221
824,132,-3,3,221
821,135,-3,3,221
818,138,-3,3,221
815,141,-3,3,221
812,144,-3,3,221
809,147,-3,3,221
806,150,-3,3,221
803,153,-3,3,221
800,156,-3,3,221
797,159,-3,3,221
794,162,-3,3,221
791,165,-3,3,221
788,168,-3,3,221
785,171,-3,3,221
782,174,-3,3,221
779,177,-3,3,221
776,180,-3,3,221
773,183,-3,3,221
770,186,-3,3,221
767,189,-3,3,221
764,192,-3,3,221
761,195,-3,3,221
758,198,-3,3,221
755,201,-3,3,221
752,204,-3,3,221
749,207,-3,3,221
746,210,-3,3,221
743,213,-3,3,221
740,216,-3,3,221
737,219,-3,3,221
734,222,-3,3,221
731,225,-3,3,221
728,228,-3,3,221
725,231,-3,3,221
722,234,-3,3,221
719,237,-3,3,221
716,240,-3,3,221
713,243,-3,3,221
710,246,-3,3,221
707,249,-3,3,221
704,252,-3,3,221
701,255,-3,3,221
698,258,-3,3,221
695,261,-3,3,221
692,264,-3,3,221
689,267,-3,3,221
686,270,-3,3,221
683,273,-3,3,221
680,276,-3,3,221
677,279,-3,3,221
674,282,-3,3,221
671,285,-3,3,221
668,288,-3,3,221
665,291,-3,3,221
662,294,-3,3,221
659,297,-3,3,221
656,300,-3,3,221
653,303,-3,3,221
650,306,-3,3,221
647,309,-3,3,221
644,312,-3,3,221
641,315,-3,3,221
638,318,-3,3,221
635,321,-3,3,221
632,324,-3,3,221
629,327,-3,3,221
626,330,-3,3,221
623,333,-3,3,221
620,336,-3,3,221
617,339,-3,3,221
614,342,-3,3,221
611,345,-3,3,221
608,348,-3,3,221
605,351,-3,3,221
602,354,-3,3,221
599,357,-3,3,221
596,360,-3,3,221
593,363,-3,3,221
590,366,-3,3,221
587,369,-3,3,221
584,372,-3,3,221
581,375,-3,3,221
578,378,-3,3,221
575,381,-3,3,221
572,384,-3,3,221
569,387,-3,3,221
566,390,-3,3,221
563,393,-3,3,221
560,396,-3,3,221
557,399,-3,3,221
554,402,-3,3,221
551,405,-3,3,221
548,408,-3,3,221
545,411,-3,3,221
542,414,-3,3,221
539,417,-3,3,221
536,420,-3,3,221
533,423,-3,3,221
530,426,-3,3,221
527,429,-3,3,221
524,432,-3,3,221
521,435,-3,3,221
518,438,-3,3,221
515,441,-3,3,221
512,444,-3,3,221
509,447,-3,3,221
506,450,-3,3,221
503,453,-3,3,221
500,456,-3,3,221
497,459,-3,3,221
494,462,-3,3,221
491,465,-3,3,221
488,468,-3,3,221
485,471,-3,3,221
482,474,-3,3,221
479,477,-3,3,221
476,480,-3,3,221
473,483,-3,3,221
470,486,-3,3,221
467,489,-3,3,221
464,492,-3,3,221
461,495,-3,3,221
458,498,-3,3,221
455,501,-3,3,221
452,504,-3,3,221
449,507,-3,3,221
446,510,-3,3,221
443,513,-3,3,221
440,516,-3,3,221
437,519,-3,3,221
434,522,-3,3,221
431,525,-3,3,221
428,528,-3,3,221
425,531,-3,3,221
422,534,-3,3,221
419,537,-3,3,221
416,540,-3,3,221
413,543,-3,3,221
410,546,-3,3,221
407,549,-3,3,221
404,552,-3,3,221
401,555,-3,3,221
398,558,-3,3,221
398,558,-3,-3,221
395,555,-3,-3,221
392,552,-3,-3,221
389,549,-3,-3,221
386,546,-3,-3,221
383,543,-3,-3,221
380,540,-3,-3,221
377,537,-3,-3,221
374,534,-3,-3,221
371,531,-3,-3,221
368,528,-3,-3,221
365,525,-3,-3,221
362,522,-3,-3,221
359,519,-3,-3,221
356,516,-3,-3,221
353,513,-3,-3,221
350,510,-3,-3,221
347,507,-3,-3,221
344,504,-3,-3,221
341,501,-3,-3,221
338,498,-3,-3,221
335,495,-3,-3,221
332,492,-3,-3,221
329,489,-3,-3,221
326,486,-3,-3,221
323,483,-3,-3,221
320,480,-3,-3,221
317,477,-3,-3,221
314,474,-3,-3,221
311,471,-3,-3,221
308,468,-3,-3,221
305,465,-3,-3,221
302,462,-3,-3,221
299,459,-3,-3,221
296,456,-3,-3,221
293,453,-3,-3,221
290,450,-3,-3,221
287,447,-3,-3,221
284,444,-3,-3,221
281,441,-3,-3,221
278,438,-3,-3,221
275,435,-3,-3,221
272,432,-3,-3,221
269,429,-3,-3,221
266,426,-3,-3,221
263,423,-3,-3,221
260,420,-3,-3,221
257,417,-3,-3,221
254,414,-3,-3,221
251,411,-3,-3,221
248,408,-3,-3,221
245,405,-3,-3,221
242,402,-3,-3,221
239,399,-3,-3,221
236,396,-3,-3,221
233,393,-3,-3,221
230,390,-3,-3,221
227,387,-3,-3,221
224,384,-3,-3,221
221,381,-3,-3,221
218,378,-3,-3,221
215,375,-3,-3,221
212,372,-3,-3,221
209,369,-3,-3,221
206,366,-3,-3,221
203,363,-3,-3,221
200,360,-3,-3,221
197,357,-3,-3,221
194,354,-3,-3,221
191,351,-3,-3,221
188,348,-3,-3,221
185,345,-3,-3,221
182,342,-3,-3,221
179,339,-3,-3,221
176,336,-3,-3,221
173,333,-3,-3,221
170,330,-3,-3,221
167,327,-3,-3,221
164,324,-3,-3,221
161,321,-3,-3,221
158,318,-3,-3,221
155,315,-3,-3,221
152,312,-3,-3,221
149,309,-3,-3,221
146,306,-3,-3,221
143,303,-3,-3,221
140,300,-3,-3,221
137,297,-3,-3,221
134,294,-3,-3,221
131,291,-3,-3,221
128,288,-3,-3,221
125,285,-3,-3,221
122,282,-3,-3,221
119,279,-3,-3,221
116,276,-3,-3,221
113,273,-3,-3,221
110,270,-3,-3,221
107,267,-3,-3,221
104,264,-3,-3,221
101,261,-3,-3,221
98,258,-3,-3,221
95,255,-3,-3,221
92,252,-3,-3,221
89,249,-3,-3,221
86,246,-3,-3,221
83,243,-3,-3,221
80,240,-3,-3,221
77,237,-3,-3,221
74,234,-3,-3,221
71,231,-3,-3,221
68,228,-3,-3,221
65,225,-3,-3,221
62,222,-3,-3,221
59,219,-3,-3,221
56,216,-3,-3,221
53,213,-3,-3,221
50,210,-3,-3,221
47,207,-3,-3,221
44,204,-3,-3,221
41,201,-3,-3,221
41,201,3,-3,221
44,198,3,-3,221
47,195,3,-3,221
50,192,3,-3,221
53,189,3,-3,221
56,186,3,-3,221
59,183,3,-3,221
62,180,3,-3,221
65,177,3,-3,221
68,174,3,-3,221
71,171,3,-3,221
74,168,3,-3,221
77,165,3,-3,221
80,162,3,-3,221
83,159,3,-3,221
86,156,3,-3,221
89,153,3,-3,221
92,150,3,-3,221
95,147,3,-3,221
98,144,3,-3,221
101,141,3,-3,221
104,138,3,-3,221
107,135,3,-3,221
110,132,3,-3,221
113,129,3,-3,221
116,126,3,-3,221
119,123,3,-3,221
122,120,3,-3,221
125,117,3,-3,221
128,114,3,-3,221
131,111,3,-3,221
134,108,3,-3,221
137,105,3,-3,221
140,102,3,-3,221
143,99,3,-3,221
146,96,3,-3,221
149,93,3,-3,221
152,90,3,-3,221
155,87,3,-3,221
158,84,3,-3,221
161,81,3,-3,221
164,78,3,-3,221
167,75,3,-3,221
170,72,3,-3,221
173,69,3,-3,221
176,66,3,-3,221
179,63,3,-3,221
182,60,3,-3,221
185,57,3,-3,220
188,54,3,-3,220
191,51,3,-3,216
194,48,3,-3,211
197,45,3,-3,211
200,42,3,-3,208
200,42,3,3,205
203,45,3,3,202
206,48,3,3,199
209,51,3,3,199
212,54,3,3,196
215,57,3,3,193
218,60,3,3,190
221,63,3,3,190
224,66,3,3,184
227,69,3,3,184
230,72,3,3,181
233,75,3,3,179
236,78,3,3,179
239,81,3,3,176
242,84,3,3,174
245,87,3,3,174
248,90,3,3,172
251,93,3,3,171
254,96,3,3,170
257,99,3,3,170
260,102,3,3,170
263,105,3,3,169
266,108,3,3,168
269,111,3,3,168
272,114,3,3,168
275,117,3,3,168
278,120,3,3,167
281,123,3,3,167
284,126,3,3,167
